Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-08-20,6652.73,6652.9,6525.59,6535.2,3212.3774459165
2015-08-21,6476.44,6560.98,6421.18,6483.68,1960.8018176374
2015-08-24,6402.76,6490.43,6014.22,6139.63,4647.9453887803
2015-08-25,6095.77,6265.01,6017.64,6227.35,3610.3143123437
2015-08-26,6139.63,6488.67,6101.92,6314.18,1990.7540548953
2015-08-27,6454.51,6576.39,6332.72,6512.4,3892.721120776
2015-08-28,6544.84,6619.31,6490.48,6606.25,2428.2706634134
2015-08-31,6558.04,6841.32,6558.04,6841.32,3781.4699538178
2015-09-01,6797.42,6873.98,6595.77,6622.03,3523.6667688475
2015-09-02,6632.65,6632.65,6500.48,6579.75,2705.3288580496
2015-09-03,6579.75,6764.73,6579.75,6746.76,1081.4897095643
2015-09-04,6694.25,6940.9,6676.81,6940.9,2314.8800509369
2015-09-07,6940.81,6940.9,6856.95,6856.95,590.48696308556
2015-09-08,6923.28,6943.88,6694.29,6836.26,946.70464190347
2015-09-09,6852.81,6877.65,6721.65,6809.65,995.91188882727
2015-09-10,6797.54,6888,6741.82,6870.42,1038.7007991958
2015-09-11,6870.38,6886.28,6785.34,6886.28,668.5767245081
2015-09-14,6888,6949.66,6837.89,6896.85,1172.4161440974
2015-09-15,6830.82,6949.69,6830.82,6940.01,2159.770250851
2015-09-16,6938.25,6956.73,6875.99,6918.79,1566.0741194878
2015-09-17,6902.53,6920.01,6784.11,6791.14,538.07054788412
2015-09-18,6782.39,6870.38,6563.07,6807.44,3842.444151093
2015-09-21,6887.56,6892.44,6851.04,6870.42,809.78012872421
2015-09-22,6870.47,6905.67,6715.31,6840.48,514.53664718144
2015-09-23,6830.87,6900.32,6829.42,6844.04,1177.7647578935
2015-09-24,6870.08,6878.93,6703.07,6777.96,1034.4219081589
2015-09-25,6782.34,6782.34,6578.83,6685.45,1223.7628365396
2015-09-28,6714.34,6782.3,6607.5,6652.47,1308.2709345175
2015-09-29,6608.42,6782.34,6584.91,6694.25,1908.3854024359
2015-09-30,6781.46,6912.67,6728.08,6888.04,4049.9703663803
2015-10-01,6918.87,6986.65,6601.78,6601.78,5046.9519779668
2015-10-02,6601.78,6601.78,6131.55,6169.34,6128.4416875311
2015-10-05,6244.17,6430.01,6178.98,6430.01,2894.6697864303
2015-10-06,6430.19,6685.45,6346.38,6572.4,2419.7128813397
2015-10-07,6600.88,6826.39,6554.08,6826.39,1927.6404121018
2015-10-08,6826.39,6860.75,6667.35,6724.31,1439.8468339006
2015-10-09,6755.88,6755.88,6606.17,6615.87,1336.083726257
2015-10-12,6650.18,6685.41,6567.7,6666.95,1745.7875430356
2015-10-13,6628.24,6852.76,6628.24,6849.29,1620.6299802076
2015-10-14,6835.65,6888.04,6639.12,6694.25,817.2681880387
2015-10-15,6769.13,6769.13,6606.17,6606.17,1180.9739261711
2015-10-16,6606.17,6711.87,6599.94,6687.05,1106.0933330262
2015-10-19,6694.29,6737.43,6650.7,6711.87,1662.3491678169
2015-10-20,6694.21,6778.77,6619.4,6734.26,1483.7054670284
2015-10-21,6771.73,6773.54,6590.32,6649.35,1240.878400687
2015-10-22,6729.45,6729.45,6632.88,6659.7,1317.8984393504
2015-10-23,6676.66,6764.68,6623.85,6653.92,1501.890753935
2015-10-26,6641.42,6763.67,6607.06,6694.25,4439.3494507338
2015-10-27,6711.83,6755.92,6653.58,6751.19,1391.7093097361
2015-10-28,6751.51,6816.69,6705.84,6816.69,704.94729832134
2015-10-29,6765.12,6791.11,6615.03,6615.66,1669.8372271314
2015-10-30,6615.07,6685.29,6406.23,6425.01,1639.8849898735
2015-11-02,6452.04,6484.59,6341.99,6385.97,1865.5964920674
2015-11-03,6452.04,6452.04,6297.88,6297.88,1618.4905346892
2015-11-04,6298.94,6384.16,6297.88,6317.31,1949.034867286
2015-11-05,6306.69,6306.69,5989.59,6033.65,4414.7458272719
2015-11-06,6033.7,6067.07,5954.47,6007.22,2245.348071588
2015-11-09,6033.65,6183.38,5990.4,6060.07,2870.0661629684
2015-11-10,6110.14,6253.86,6085.48,6139.78,2624.0299283494
2015-11-12,6183.38,6350.74,6090.94,6165.77,2471.0595737819
2015-11-13,6156.97,6218.22,6035.81,6035.81,1792.8553444409
2015-11-16,6035.44,6035.44,5901.52,5902.44,2549.1493352045
2015-11-17,5971.98,6005.01,5919.31,5989.59,1794.9947899594
2015-11-18,5989.63,6209.68,5946.97,6079.63,1303.9920434806
2015-11-19,6077.69,6147.28,6033.82,6093.24,1366.035963515
2015-11-20,6121.69,6245,6104.45,6245,1129.6272337289
2015-11-23,6236.2,6277.23,6060.07,6183.38,1715.8353057776
2015-11-24,6183.43,6183.43,6034.66,6140.21,1597.096079505
2015-11-25,6077.95,6240.47,5991.42,6095.3,1409.8945966427
2015-11-26,6078.17,6183.33,6039.2,6127.41,931.72852327449
2015-11-27,6127.89,6174.53,6038.09,6077.69,1823.8773044581
2015-11-30,6038.98,6077.78,5990.52,5996.64,3997.5539511788
2015-12-01,5986.08,5996.61,5883.9,5954.38,2350.1809019909
2015-12-02,5954.38,5982.22,5729.98,5927.95,2099.865776335
2015-12-03,5831.11,6090.89,5820.74,5888.12,960.61103777324
2015-12-04,5900.64,5985.19,5737.82,5834.93,2737.420540826
2015-12-07,5816.12,5971.98,5813.44,5813.44,860.05709840722
2015-12-08,5813.57,5900.59,5584.4,5650.66,4084.2014946751
2015-12-09,5615.47,5701.67,5054.17,5135.21,7519.0812745079
2015-12-10,5289.66,5311.37,4976.7,4981.8,3999.6933966973
2015-12-11,4982.69,5107.9,4712.14,4712.14,4877.9357820111
2015-12-14,4778.46,4784.64,4582.18,4606.71,4558.0886770064
2015-12-15,4580.28,4844.53,4580.28,4747.68,2940.6678650764
2015-12-16,4774.1,4950.24,4721.22,4855.49,2745.9783228997
2015-12-17,4906.19,5086.76,4756.44,4776.77,2635.7968787007
2015-12-18,4738.84,5063.85,4624.32,4915,8508.5748267799
2015-12-21,4955.6,5011.88,4845.45,4932.61,2857.2294898578
2015-12-22,4931.72,5060.33,4849.87,4993.13,3800.7249634837
2015-12-23,5055.88,5063.85,4905.97,5009.16,2415.4339903029
2015-12-28,5054.57,5188.05,4958.33,5065.83,2308.4617143816
2015-12-29,5125.48,5188.05,5108.87,5161.62,1936.1981941755
2015-12-30,5188.01,5196.78,4893.01,4893.01,5211.6892828856
2016-01-04,4874.44,4932.56,4756.44,4835.72,1581.0502381168
2016-01-05,4844.53,5011.54,4844.53,4977.89,2131.9574591114
2016-01-07,4800.54,4888.53,4721.22,4739.26,3767.5635579481
2016-01-08,4843.65,4892.93,4631.82,4633.1,3325.7680583931
2016-01-11,4692.99,4745.84,4590.85,4686.3,2403.6670399515
2016-01-12,4755.53,5062.89,4699.2,4835.98,3370.69641428
2016-01-13,4897.33,4910.37,4844.53,4873.6,3362.1386322063
2016-01-14,4873.6,4873.6,4782.87,4840.15,3790.0277358915
2016-01-15,4840.15,4893.42,4707.13,4707.13,2400.4578716739
2016-01-18,4703.6,4707.13,4553.9,4571.48,2049.588806652
2016-01-19,4668.37,4826.03,4607.59,4718.3,3236.9810693784
2016-01-20,4610.93,4844.49,4610.93,4631.68,5556.1400113521
2016-01-21,4633.18,4796.97,4496.65,4668.37,4120.5720684883
2016-01-22,4797.84,4797.84,4598.47,4600.68,3291.5369300983
2016-01-25,4624.37,4665.73,4580.28,4662.39,2933.1798057619
2016-01-26,4738.84,4756.39,4601.43,4712.42,2014.287955598
2016-01-27,4778.46,4778.46,4642.03,4700.65,1893.4092838069
2016-01-28,4700.61,4755.57,4641.94,4744.16,2481.7568013741
2016-01-29,4752.04,4752.04,4643.84,4725.19,3652.0334999531
2016-02-01,4751.87,4765.7,4668.37,4765.7,2649.7032745705
2016-02-02,4754.82,4787.29,4632.73,4632.73,2799.4644608603
2016-02-03,4625.24,4693.03,4567.94,4639.16,1474.0779621955
2016-02-04,4697.44,4733.46,4606.71,4729.14,1636.6758215958
2016-02-05,4693.6,4721.22,4593.9,4593.9,1295.4342614069
2016-02-08,4648.08,4659.51,4455.2,4481.55,3103.2657244768
2016-02-09,4447.28,4570.6,4395.75,4483.45,1635.6060988366
2016-02-10,4501.01,4623.44,4413.81,4413.81,1686.9527912788
2016-02-11,4418.25,4508.05,4368.88,4454.33,1860.2478782713
2016-02-12,4516.47,4560.86,4448.19,4461.32,1361.7570724781
2016-02-15,4474.58,4560.03,4426.15,4439.34,1514.7274270456
2016-02-16,4503.29,4503.29,4421.74,4482.6,801.22234665051
2016-02-17,4492.2,4685.94,4466.66,4659.56,3767.5635579481
2016-02-18,4659.56,4730.07,4589.79,4730.02,2207.9077750156
2016-02-19,4579.35,4580.28,4382.97,4472.07,5039.4639186523
2016-02-22,4492.2,4527.44,4449.93,4493.08,2762.0241642879
2016-02-23,4448.19,4530.95,4448.19,4456.96,2047.4493611336
2016-02-24,4478.94,4518.98,4414.69,4457.01,1842.0625913647
2016-02-25,4492.11,4492.2,4417.34,4456.09,1306.131488999
2016-02-26,4481.64,4527.4,4465.82,4490.88,1727.6022561289
2016-02-29,4490.45,4490.45,4412.93,4456.96,4777.3818426451
2016-03-01,4439.39,4492.2,4369.81,4492.2,2962.0623202607
2016-03-02,4492.2,4534.74,4405.09,4534.74,1690.1619595565
2016-03-03,4534.69,4534.74,4465.82,4491.33,4484.2778066207
2016-03-04,4606.71,4703.56,4606.71,4649.31,4864.0293861413
2016-03-07,4650.79,4730.02,4559.89,4718.56,2731.0022042707
2016-03-08,4718.49,4738.84,4651.68,4668.37,2293.4855957526
2016-03-09,4625.34,4753.81,4625.34,4753.81,1552.167723618
2016-03-10,4747.64,4891.21,4624.32,4695.14,3095.7776651623
2016-03-11,4738.84,4767.15,4641.94,4751.21,1735.0903154434
2016-03-14,4751.21,4840.15,4685.99,4756.44,3002.7117851108
2016-03-15,4730.02,4756.44,4677.22,4694.79,2035.6824107823
2016-03-16,4750.28,4885.9,4699.2,4882.88,2679.6555118285
2016-03-17,4885.92,5178.01,4885.92,5139.56,8495.7381536694
2016-03-18,5151.01,5179.24,4950.24,4950.24,12914.762871978
2016-03-21,4951.2,5029.77,4800.5,5021.23,2509.5695931136
2016-03-22,5021.23,5149.25,4959.08,5079.36,2265.6728040131
2016-03-23,5128.94,5143.96,4963.43,5003.48,2203.6288839787
2016-03-24,5003.57,5047.08,4915,4932.61,1300.782875203
2016-03-29,5038.27,5038.27,4857.74,4870.95,1793.9250672001
2016-03-30,4932.61,4974.84,4819.86,4932.75,2150.1427460181
2016-03-31,4932.61,4976.3,4782.87,4844.53,4458.6044603996
2016-04-01,4844.53,4844.63,4738.79,4773.18,2968.480656816
2016-04-04,4825.17,4904.39,4794.54,4850.97,733.82981282009
2016-04-05,4853.33,4878.89,4782.87,4784.55,1921.2220755465
2016-04-06,4791.72,4888.57,4738.84,4844.53,1880.5726106964
2016-04-07,4844.49,4892.93,4694.79,4760.81,1611.0024753747
2016-04-08,4817.19,4817.19,4730.02,4808.38,1799.2736809962
2016-04-11,4800.5,4870.92,4757.39,4862.13,948.8440874219
2016-04-12,4840.15,4970.48,4840.15,4970.48,2460.3623461898
2016-04-13,4976.66,5152.78,4976.66,5152.78,1742.5783747579
2016-04-14,5152.73,5184.63,5069.14,5184.63,2906.4367367816
2016-04-15,5179.2,5324.53,5031.26,5324.49,2073.1227073547
2016-04-18,5240.95,5442.22,5196.68,5442.22,1740.4389292395
2016-04-19,5419.79,5531.58,5419.79,5469.91,2876.4844995237
2016-04-20,5417.99,5466.36,5355.41,5417.9,2543.8007214084
2016-04-21,5452.25,5503.35,5267.28,5456.22,1925.5009665833
2016-04-22,5328.99,5438.21,5293.87,5355.41,2057.0768659665
2016-04-25,5311.37,5324.32,5110.67,5124.63,2075.2621528731
2016-04-26,5108.78,5108.78,4862.1,4932.66,4444.6980645299
2016-04-27,4975.74,4975.74,4848.94,4931.95,3676.637123415
2016-04-28,4931.95,5089.4,4774.06,5053.94,2486.0356924109
2016-04-29,5011.88,5108.78,4907.2,4959.44,2287.0672591973
2016-05-02,4959.48,5148.42,4959.48,5108.78,591.55668584477
2016-05-04,5108.78,5196.85,4855.44,4878.54,2671.0977297548
2016-05-05,4906.19,4906.19,4738.84,4756.44,3241.2599604153
2016-05-06,4721.27,4835.72,4721.27,4765.26,2681.7949573469
2016-05-09,4765.3,4835.72,4738.84,4791.68,1843.1323141239
2016-05-10,4774.1,4879.71,4767.19,4791.68,1702.998632667
2016-05-11,4792.78,4792.78,4722.41,4722.41,1796.0645127186
2016-05-12,4668.37,4668.37,4405.04,4408.52,3288.3277618206
2016-05-13,4408.52,4419.19,4210.38,4294.01,5200.9920552934
2016-05-16,4351.22,4446.35,4316.52,4404.13,1891.2698382885
2016-05-17,4413.03,4492.2,4362.72,4465.82,1800.3434037554
2016-05-18,4465.82,4492.2,4408.52,4492.2,2096.6566080574
2016-05-19,4439.48,4504.97,4404.55,4448.14,2472.1292965412
2016-05-20,4465.38,4580.28,4417.6,4513.86,3143.9151893269
2016-05-23,4497.5,4659.51,4497.5,4577.66,2004.6604507651
2016-05-24,4580.33,4798.24,4580.33,4744.12,2013.2182328388
2016-05-25,4800.45,4882.27,4697.44,4830.89,2253.9058536617
2016-05-27,4841.01,4930.62,4717.74,4830.67,2943.8770333541
2016-05-30,4845.5,4922.75,4745,4866.55,1394.9184780137
2016-05-31,4846.07,4919.83,4699.2,4756.44,6997.056568012
2016-06-01,4755.57,4755.57,4536.42,4545.97,2430.4101089319
2016-06-02,4555.35,4592.81,4254.56,4323.96,4221.1260078544
2016-06-03,4360.17,4452.57,4261.65,4386.51,3972.9503277169
2016-06-06,4421.83,4527.4,4342.5,4522.54,1554.3071691364
2016-06-07,4522.42,4698.23,4481.64,4698.23,1662.3491678169
2016-06-08,4638.52,4756.44,4589.97,4756.44,1388.5001414584
2016-06-09,4751.94,4751.94,4516.56,4659.56,1533.9824367114
2016-06-10,4606.8,4674.79,4453.54,4618.03,1162.7886392645
2016-06-13,4534.93,4690.21,4511.15,4690.21,857.9176528888
2016-06-14,4601.06,4659.56,4493.26,4529.99,1523.2852091193
2016-06-15,4553.94,4751.94,4110.41,4751.94,1976.8476590256
2016-06-16,4616.4,4657.62,4494.85,4536.21,1793.9250672001
2016-06-17,4536.52,4573.98,4471.06,4570.56,3648.8243316754
2016-06-20,4637.55,4645.45,4518.68,4593.49,1430.2193290677
2016-06-21,4518.63,4694.75,4518.63,4694.75,1807.8314630699
2016-06-22,4668.37,4834.84,4650.79,4800.5,1229.1114503357
2016-06-23,4799.56,4887.51,4738.84,4887.51,1893.4092838069
2016-06-24,4404.13,4517.34,4333.66,4404.13,4665.0609529277
2016-06-27,4404.13,4447.82,4324.85,4324.85,1894.4790065662
2016-06-28,4377.69,4434.96,4298.42,4360.07,2425.0614951358
2016-06-29,4418.3,4579.4,4333.7,4558.22,1599.2355250234
2016-06-30,4449.05,4483.4,4414.95,4438.47,1468.7293483994
2016-07-01,4465.73,4469.66,4316.93,4357.43,2582.3107407401
2016-07-04,4316.47,4386.47,4153.17,4305.12,2312.7406054184
2016-07-05,4246.46,4345.09,4246.46,4341.58,1234.4600641318
2016-07-06,4302.87,4326.69,4227.96,4227.96,2421.8523268581
2016-07-07,4228.89,4305.59,4166.33,4246.54,3118.2418431058
2016-07-08,4280.95,4316.04,4250.85,4251.55,1747.926988554
2016-07-11,4314.19,4448.14,4299.21,4439.26,2107.3538356495
2016-07-12,4408.09,4430.28,4291.38,4307.23,1776.8095030527
2016-07-13,4316.04,4414.69,4302.92,4354.83,2259.2544674578
2016-07-14,4382.06,4448.14,4369.46,4448.14,1890.2001155293
2016-07-15,4436.98,4509.82,4377.69,4377.69,2190.7922108681
2016-07-18,4377.69,4520.38,4377.69,4456.96,802.29206940972
2016-07-19,4484.05,4509.82,4404.13,4498.37,1349.9901221268
2016-07-20,4501.01,4580.28,4483.4,4580.28,2796.2552925827
2016-07-21,4536.33,4615.48,4502.76,4526.54,1189.5317082448
2016-07-22,4492.2,4534.48,4412.98,4534.48,1961.8715403966
2016-07-25,4566.63,4641.94,4566.63,4580.28,1679.4647319644
2016-07-26,4580.28,4607.9,4536.25,4580.28,1439.8468339006
2016-07-27,4580.16,4699.2,4466.66,4492.2,2130.8877363522
2016-07-28,4493.08,4535.53,4421.74,4436.71,1681.6041774828
2016-07-29,4436.71,4436.71,4316.47,4329.37,1778.9489485712
2016-08-01,4404.09,4421.74,4283.32,4318.73,2291.3461502342
2016-08-02,4426.15,4426.15,4298.42,4320.43,4117.3629002107
2016-08-03,4315.99,4478.99,4305.45,4428.77,1863.457046549
2016-08-04,4467.5,4467.5,4122.31,4130.23,5581.8133575732
2016-08-05,4199.51,4199.51,3681.01,3919.67,11665.326689217
2016-08-08,3999.81,4007.44,3885.98,3946.96,2651.8427200889
2016-08-09,3946.04,4021.85,3919.67,3985.07,3076.5226554965
2016-08-10,4020.96,4113.4,3986.34,4094.34,3034.8034678872
2016-08-11,4094.07,4139.86,4068.91,4139.86,4456.4650148812
2016-08-12,4121.16,4199.51,4121.16,4145.91,2381.2028620081
2016-08-16,4139.91,4193.74,4095.84,4166.29,1570.3530105246
2016-08-17,4123.27,4166.25,4087.91,4110.05,1170.276698579
2016-08-18,4096.01,4192.72,4060.59,4192.72,1132.8364020065
2016-08-19,4192.72,4207.3,4087.02,4137.23,1666.6280588538
2016-08-22,4095.89,4192.72,4095.89,4157.48,1724.3930878513
2016-08-23,4190.92,4216.72,4105.83,4169.82,1218.4142227436
2016-08-24,4140.92,4141.14,4051.78,4051.78,1208.7867179106
2016-08-25,4051.78,4073.81,3927.64,4052.24,1300.782875203
2016-08-26,4025.4,4086.98,3967.75,4007,1050.4677495471
2016-08-29,3998.96,4131.06,3998.96,4131.06,1295.4342614069
2016-08-30,4156.57,4210.33,4127.32,4198.23,1636.6758215958
2016-08-31,4210.38,4219.15,3963.71,3963.71,3327.9075039115
2016-09-01,4005.63,4022.73,3621.95,3795.37,4205.0801664662
2016-09-02,3755.98,3861.11,3741.32,3825.65,2650.7729973297
2016-09-05,3825.79,3825.79,3787.71,3787.71,1207.7169951514
2016-09-06,3834.53,3834.53,3672.53,3728.02,6383.0357042237
2016-09-07,3728.05,3861.15,3683.64,3757.88,2170.4674784431
2016-09-08,3807.9,3816.77,3684.52,3684.96,1547.8888325812
2016-09-09,3675.65,3710.26,3639.24,3668.58,1956.5229266005
2016-09-12,3668.58,3668.58,3562.03,3636.19,1938.3376396939
2016-09-13,3679.69,3718.24,3587.9,3661.45,2436.8284454871
2016-09-14,3715.53,3715.53,3622.42,3657,1228.0417275765
2016-09-15,3692.95,3709.34,3584.35,3621.5,1185.252817208
2016-09-16,3593.99,3612.62,3501.89,3501.89,5819.2918101185
2016-09-19,3506.15,3578,3479.48,3479.48,2386.5514758041
2016-09-20,3471.54,3506.05,3423.61,3506.05,1947.9651445268
2016-09-21,3480.9,3539.74,3469.73,3506.1,3142.8454665677
2016-09-22,3526.91,3528.3,3440.02,3470.6,3687.3343510071
2016-09-23,3470.56,3470.56,3383.8,3424.27,2603.7051959244
2016-09-26,3392.53,3433.23,3328.58,3390.71,3395.3000377419
2016-09-27,3390.71,3434.11,3364.13,3426.22,1885.9212244925
2016-09-28,3426.27,3549.41,3426.27,3524.79,1604.5841388194
2016-09-29,3523.91,3523.91,3442.29,3522.09,3091.4987741255
2016-09-30,3500.12,3603.76,3479.51,3492.44,2870.0661629684
2016-10-03,3492.44,4029.8,3492.44,3985.42,5660.972841755
2016-10-04,3994.3,4544.63,3994.3,4438.11,22078.008027396
2016-10-05,4526.87,4556.16,4270.48,4465.45,16806.414269995
2016-10-06,4396.17,4481.3,4349.34,4464.74,4113.0840091738
2016-10-07,4438.15,4446.94,4376.2,4438.11,1579.9805153575
2016-10-10,4472.68,4482.5,4438.11,4464.74,1752.2058795908
2016-10-11,4439.05,4526.87,4439.05,4526.87,3405.9972653341
2016-10-12,4460.34,4553.46,4438.11,4482.36,11527.332453279
2016-10-13,4504.67,4606.71,4464.6,4535.74,5966.9135508899
2016-10-14,4496.74,4636.93,4496.74,4617.31,3017.6879037398
2016-10-17,4615.64,4624.47,4480.75,4574.23,4070.2950988053
2016-10-18,4526.92,4855.3,4526.92,4809.84,3274.4213659509
2016-10-19,4872.16,5112.7,4872.16,5112.7,4128.0601278028
2016-10-20,5148.3,5281.35,4976.02,4976.02,5865.2898887647
2016-10-21,4975.07,5133.5,4974.99,5099.38,2784.4883422313
2016-10-24,5086.07,5345.13,5086.07,5325.74,14552.508416333
2016-10-25,5329.32,5370.11,5108.04,5108.04,4706.780140537
2016-10-26,5121.62,5174.35,4994.43,5052.39,1109.3025013038
2016-10-27,5026.75,5079.89,5004.32,5059.44,1822.8075816989
2016-10-28,4979.47,5103.38,4926.48,5071.88,3278.7002569877
2016-10-31,5029.58,5236.97,5029.4,5219.22,2416.5037130621
2016-11-02,5219.17,5324.85,5148.25,5304.74,9048.7848201825
2016-11-03,5317.73,5317.73,4953.19,4983.99,3248.7480197298
2016-11-04,4984.94,5038.95,4952.93,5025.18,1016.2366212523
2016-11-07,5236.97,5236.97,4917.43,5028.15,2386.5514758041
2016-11-08,4972.36,5180.16,4970.68,5103.82,2304.1828233447
2016-11-09,4952.89,5091.1,4917.43,5047.81,2958.8531519831
2016-11-10,5112.7,5126.47,4834.52,4834.52,3977.2292187538
2016-11-14,4828.66,4828.66,4526.87,4704.39,5416.0063298952
2016-11-15,4629.84,4775.41,4629.84,4704.34,2833.6955891551
2016-11-16,4721.89,4766.53,4660.02,4760.27,2048.5190838928
2016-11-17,4766.53,4775.36,4665.61,4704.39,2217.5352798485
2016-11-18,4625.45,4704.44,4526.87,4545.64,2162.9794191286
2016-11-21,4529.53,4982.12,4529.53,4970.68,3798.5855179652
2016-11-22,5016.83,5192.58,5016.83,5158.86,3230.5627328231
2016-11-23,5148.21,5217.8,5060.78,5191.97,2863.6478264131
2016-11-24,5192.55,5201.5,5133.17,5148.21,1546.8191098219
2016-11-25,5201.47,5236.97,5064.56,5137.73,1784.2975623672
2016-11-28,5077.2,5085.2,4934.25,5031.53,827.96541563083
2016-11-29,5031.53,5155.3,4949.02,5043.79,2571.613513148
2016-11-30,5053.66,5227.16,5053.66,5121.76,3055.1282003122
2016-12-01,5148.16,5281.35,5096.36,5161.43,3919.4641897563
2016-12-02,5236.97,5254.72,5165.56,5235.19,1936.1981941755
2016-12-05,5228.49,5281.35,5228.49,5280.46,2007.8696190427
2016-12-06,5281.35,5281.35,5082.61,5211.26,2287.0672591973
2016-12-07,5192.63,5278.55,5157.12,5175.99,2994.1540030371
2016-12-08,5192.58,5281.32,5106.49,5270.56,6628.0022160835
2016-12-09,5245.8,5280.42,5091.79,5241.53,2482.8265241333
2016-12-12,5241.53,5241.53,5092.24,5130.14,2587.6593545362
2016-12-13,5130.14,5148.21,5068.31,5068.31,2327.7167240474
2016-12-14,5097.61,5252.02,5097.61,5138.44,2998.4328940739
2016-12-15,5148.21,5148.21,5015.07,5015.07,2659.3307794034
2016-12-16,5094.96,5094.96,4904.95,4904.95,6926.4548659039
2016-12-19,4926.35,4985.63,4849.96,4930.73,2299.9039323079
2016-12-20,5023.89,5091.67,4957.38,5006.18,2128.7482908338
2016-12-21,5058.55,5134.76,4922.31,4974.19,3661.661004786
2016-12-22,4950.62,5059.39,4870.39,4970.64,1828.156195495
2016-12-23,5001.71,5058.33,4936.59,5002.55,1540.4007732667
2016-12-27,5059.39,5086.07,4997.26,4997.26,808.710405965
2016-12-28,4981.33,5076.93,4981.33,5023.94,1390.6395869769
2016-12-29,5058.51,5076.7,4989.33,5023.85,1473.0082394362
2016-12-30,5139.33,5139.33,4979.69,5036,2650.7729973297
2017-01-02,5121.58,5121.58,4881.92,4882.81,2073.1227073547
2017-01-03,4903.3,4988.42,4580.13,4747.84,5730.5048211038
2017-01-04,4827.72,4874.83,4757.7,4793.16,2804.8130746564
2017-01-05,4850.77,4850.82,4664.46,4672.14,3459.4834032947
2017-01-09,4704.39,4744.33,4624.6,4739.91,1858.1084327529
2017-01-10,4772.83,4837.54,4739.46,4810.91,4227.5443444096
2017-01-11,4835.72,4835.72,4731.16,4793.16,2284.9278136789
2017-01-12,4775.41,4826.89,4731.16,4753.18,1453.7532297704
2017-01-13,4739.91,4759.25,4706.74,4748.69,983.07521571671
2017-01-16,4704.39,4765.19,4704.39,4722.33,1098.6052737117
2017-01-17,4722.15,4788.71,4642.27,4753.71,991.63299779042
2017-01-18,4793.16,4810.87,4722.02,4771.01,1497.6118628981
2017-01-19,4793.16,4815.98,4744.38,4815.98,1238.7389551686
2017-01-20,4815.35,4926.26,4708.43,4793.16,3480.877858479
2017-01-23,4748.77,4881.92,4732.8,4801.19,1392.7790324953
2017-01-24,4779.83,4813.58,4708.87,4775.41,2418.6431585805
2017-01-25,4760.3,4877.43,4760.3,4784.28,2996.2934485555
2017-01-26,4837.54,4855.3,4731.03,4766.44,1769.3214437382
2017-01-27,4766.58,4855.3,4707.06,4707.06,1313.6195483135
2017-01-30,4717.75,4775.41,4630.64,4650.48,2148.0033004996
2017-01-31,4633.38,4695.47,4513.55,4526.82,3825.3285869456
2017-02-01,4544.63,4642.22,4438.11,4517.99,8090.3132279276
2017-02-02,4522.48,4685.9,4417.73,4631.62,4879.0055047703
2017-02-03,4661.79,4770.44,4637.83,4749.67,2307.3919916224
2017-02-06,4729.39,4729.39,4572.72,4620.07,2497.8026427623
2017-02-07,4596.95,4653.67,4571.25,4634.68,1992.8935004137
2017-02-08,4634.29,4677.77,4562.42,4677.77,2568.4043448703
2017-02-09,4685.76,4693.7,4581.91,4597.88,3489.4356405527
2017-02-10,4597.97,4633.34,4536.64,4566.77,2380.1331392488
2017-02-13,4566.37,4788.67,4566.37,4762.1,2474.2687420596
2017-02-14,4761.16,4845.53,4713.54,4793.21,3210.2380003981
2017-02-15,4793.95,4881.92,4793.95,4837.54,3688.4040737663
2017-02-16,4880.14,4880.14,4773.64,4831.9,3464.8320170908
2017-02-17,4831.85,4846.42,4788.76,4828.66,3244.4691286929
2017-02-20,4794.93,4840.19,4775.41,4797.19,1868.805660345
2017-02-21,4797.19,4864.13,4780.96,4864.13,1370.3148545518
2017-02-22,4863.86,4926.26,4810.95,4917.51,1719.0444740552
2017-02-23,4926.3,5236.09,4810.91,5201.47,6138.069192364
2017-02-24,5201.24,5201.24,4988.61,5058.55,2525.6154345018
2017-02-27,5059.53,5148.21,4944.06,5130.46,1540.4007732667
2017-02-28,5148.21,5148.21,4970.68,5025.1,5337.9165684727
2017-03-01,5025.1,5226.76,5015.16,5226.76,4361.2596893112
2017-03-02,5236.93,5316.82,5174.83,5307.97,3671.2885096189
2017-03-03,5307.49,5361.23,5192.58,5214.78,4857.6110495861
2017-03-06,5203.68,5315.97,5161.56,5281.35,3118.2418431058
2017-03-07,5301.77,5634.09,5238.38,5618.65,7448.4795723999
2017-03-08,5654.15,5672.75,5574.7,5636.4,1660.2097222985
2017-03-09,5671.72,5671.72,5470.55,5543.6,2690.3527394206
2017-03-10,5596.1,5883.17,5573.64,5660.94,3524.7364916067
2017-03-13,5725.11,5762.71,5592.81,5680.79,2840.1139257104
2017-03-14,5719.98,5812.59,5691.08,5800.57,2591.938245573
2017-03-15,5848.99,5902.69,5775.76,5813.93,2728.8627587523
2017-03-16,5947.05,6031.26,5902.69,5975.07,4808.4038026623
2017-03-17,6009.14,6208.74,5933.76,6180.15,12061.124110126
2017-03-20,6154.78,6154.78,5734.26,5769.54,3996.4842284196
2017-03-21,5816.1,5875.17,5651.05,5677.63,4047.8309208619
2017-03-22,5637.91,5707.36,5433.3,5607.42,2616.5418690349
2017-03-23,5607.47,5766.88,5582.16,5751.78,1729.7417016474
